year,country,wiki,lower_bound,upper_bound,mean
2022,Puerto Rico,enwiki,60,78,69.0
2022,Puerto Rico,eswiki,22,40,31.0
2022,Puerto Rico,frwiki,1,10,5.5
2022,Puerto Rico,gawiki,1,10,5.5
2022,Puerto Rico,hawiki,1,10,5.5
2022,Puerto Rico,hiwiki,1,10,5.5
2022,Puerto Rico,itwiki,1,10,5.5
2022,Puerto Rico,lawiki,1,10,5.5
2022,Puerto Rico,liwiki,1,10,5.5
2022,Puerto Rico,napwiki,1,10,5.5
2022,Puerto Rico,nawiki,1,10,5.5
2022,Puerto Rico,nlwiki,1,10,5.5
2022,Puerto Rico,plwiki,1,10,5.5
2022,Puerto Rico,ptwiki,1,13,7.0
2022,Puerto Rico,ruwiki,1,10,5.5
2022,Puerto Rico,shiwiki,1,10,5.5
2022,Puerto Rico,simplewiki,1,10,5.5
2022,Puerto Rico,smnwiki,1,10,5.5
2022,Puerto Rico,srwiki,1,10,5.5
2022,Puerto Rico,swwiki,1,10,5.5
2022,Puerto Rico,szlwiki,1,10,5.5
2022,Puerto Rico,warwiki,1,10,5.5
2022,Puerto Rico,wawiki,1,10,5.5
2022,Puerto Rico,zhwiki,1,10,5.5
2022,Qatar,arwiki,5,15,10.0
2022,Qatar,bnwiki,1,10,5.5
2022,Qatar,dewiki,1,10,5.5
2022,Qatar,enwiki,37,53,45.0
2022,Qatar,eswiki,1,10,5.5
2022,Qatar,fawiki,1,10,5.5
2022,Qatar,frwiki,1,10,5.5
2022,Qatar,hewiki,1,10,5.5
2022,Qatar,hiwiki,1,10,5.5
2022,Qatar,idwiki,1,10,5.5
2022,Qatar,itwiki,1,10,5.5
2022,Qatar,jawiki,1,10,5.5
2022,Qatar,kawiki,1,10,5.5
2022,Qatar,kuwiki,1,10,5.5
2022,Qatar,mlwiki,1,10,5.5
2022,Qatar,mswiki,1,10,5.5
2022,Qatar,newiki,1,10,5.5
2022,Qatar,nlwiki,1,10,5.5
2022,Qatar,ptwiki,1,10,5.5
2022,Qatar,ruwiki,1,10,5.5
2022,Qatar,simplewiki,1,10,5.5
2022,Qatar,tawiki,1,10,5.5
2022,Qatar,viwiki,1,10,5.5
2022,Republic of the Congo,enwiki,1,10,5.5
2022,Republic of the Congo,frwiki,1,11,6.0
2022,Romania,afwiki,1,10,5.5
2022,Romania,alswiki,1,10,5.5
2022,Romania,amiwiki,1,10,5.5
2022,Romania,arwiki,1,10,5.5
2022,Romania,azbwiki,1,10,5.5
2022,Romania,azwiki,1,10,5.5
2022,Romania,bewiki,1,10,5.5
2022,Romania,bgwiki,1,10,5.5
2022,Romania,bnwiki,1,10,5.5
2022,Romania,bswiki,1,10,5.5
2022,Romania,cawiki,1,10,5.5
2022,Romania,chrwiki,1,10,5.5
2022,Romania,cowiki,1,10,5.5
2022,Romania,cswiki,1,10,5.5
2022,Romania,cywiki,1,10,5.5
2022,Romania,dawiki,1,10,5.5
2022,Romania,dewiki,1,14,7.5
2022,Romania,diqwiki,1,10,5.5
2022,Romania,dsbwiki,1,10,5.5
2022,Romania,elwiki,1,10,5.5
2022,Romania,enwiki,255,273,264.0
2022,Romania,eowiki,1,10,5.5
2022,Romania,eswiki,1,10,5.5
2022,Romania,etwiki,1,10,5.5
2022,Romania,euwiki,1,10,5.5
2022,Romania,extwiki,1,10,5.5
2022,Romania,fawiki,1,10,5.5
2022,Romania,fiwiki,1,10,5.5
2022,Romania,fowiki,1,10,5.5
2022,Romania,frwiki,6,22,14.0
2022,Romania,gawiki,1,10,5.5
2022,Romania,glwiki,1,10,5.5
2022,Romania,hawiki,1,10,5.5
2022,Romania,hewiki,1,10,5.5
2022,Romania,hrwiki,1,10,5.5
2022,Romania,hsbwiki,1,10,5.5
2022,Romania,huwiki,21,39,30.0
2022,Romania,idwiki,1,10,5.5
2022,Romania,iowiki,1,10,5.5
2022,Romania,itwiki,1,19,10.0
2022,Romania,jawiki,1,10,5.5
2022,Romania,kawiki,1,10,5.5
2022,Romania,kkwiki,1,10,5.5
2022,Romania,kowiki,1,10,5.5
2022,Romania,kuwiki,1,10,5.5
2022,Romania,lawiki,1,10,5.5
2022,Romania,ltwiki,1,10,5.5
2022,Romania,lvwiki,1,10,5.5
2022,Romania,madwiki,1,10,5.5
2022,Romania,mkwiki,1,10,5.5
2022,Romania,mlwiki,1,10,5.5
2022,Romania,mrwiki,1,10,5.5
2022,Romania,mswiki,1,10,5.5
2022,Romania,nahwiki,1,10,5.5
2022,Romania,newiki,1,10,5.5
2022,Romania,nlwiki,1,10,5.5
2022,Romania,nowiki,1,10,5.5
2022,Romania,ocwiki,1,10,5.5
2022,Romania,plwiki,1,10,5.5
2022,Romania,ptwiki,1,10,5.5
2022,Romania,roa_rupwiki,1,10,5.5
2022,Romania,rowiki,356,374,365.0
2022,Romania,ruwiki,1,10,5.5
2022,Romania,sahwiki,1,10,5.5
2022,Romania,scowiki,1,10,5.5
2022,Romania,shwiki,1,10,5.5
2022,Romania,simplewiki,2,14,8.0
2022,Romania,skwiki,1,10,5.5
2022,Romania,slwiki,1,10,5.5
2022,Romania,smnwiki,1,10,5.5
2022,Romania,sqwiki,2,11,6.5
2022,Romania,srwiki,1,10,5.5
2022,Romania,stwiki,1,10,5.5
2022,Romania,svwiki,1,10,5.5
2022,Romania,tawiki,1,10,5.5
2022,Romania,thwiki,1,10,5.5
2022,Romania,tkwiki,1,10,5.5
2022,Romania,tlwiki,1,10,5.5
2022,Romania,trwiki,1,11,6.0
2022,Romania,ukwiki,1,11,6.0
2022,Romania,uzwiki,1,10,5.5
2022,Romania,viwiki,1,10,5.5
2022,Romania,yowiki,1,10,5.5
2022,Romania,zh_min_nanwiki,1,10,5.5
2022,Romania,zhwiki,1,10,5.5
2022,Romania,zuwiki,1,10,5.5
2022,Réunion,dewiki,1,10,5.5
2022,Réunion,enwiki,1,12,6.5
2022,Réunion,eowiki,1,10,5.5
2022,Réunion,eswiki,1,10,5.5
2022,Réunion,frwiki,19,34,26.5
2022,Réunion,itwiki,1,10,5.5
2022,Réunion,kowiki,1,10,5.5
2022,Réunion,plwiki,1,10,5.5
2022,Réunion,scowiki,1,10,5.5
2022,Saint Barthélemy,enwiki,1,10,5.5
2022,Saint Barthélemy,frwiki,1,10,5.5
2022,Saint Kitts and Nevis,enwiki,1,10,5.5
2022,Saint Kitts and Nevis,eswiki,1,10,5.5
2022,Saint Lucia,enwiki,2,20,11.0
2022,Saint Lucia,eswiki,1,10,5.5
2022,Saint Martin,enwiki,1,10,5.5
2022,Saint Martin,frwiki,1,10,5.5
2022,Saint Pierre and Miquelon,frwiki,1,10,5.5
2022,Saint Vincent and the Grenadines,enwiki,1,10,5.5
2022,Samoa,enwiki,1,10,5.5
2022,San Marino,enwiki,1,10,5.5
2022,San Marino,itwiki,1,12,6.5
2022,San Marino,svwiki,1,10,5.5
2022,Senegal,dagwiki,1,10,5.5
2022,Senegal,dewiki,1,10,5.5
2022,Senegal,enwiki,1,10,5.5
2022,Senegal,frwiki,11,25,18.0
2022,Senegal,jawiki,1,10,5.5
2022,Senegal,mkwiki,1,10,5.5
2022,Senegal,trwiki,1,10,5.5
2022,Senegal,wowiki,1,10,5.5
2022,Serbia,amwiki,1,10,5.5
2022,Serbia,arwiki,1,10,5.5
2022,Serbia,avwiki,1,10,5.5
2022,Serbia,azwiki,1,10,5.5
2022,Serbia,barwiki,1,10,5.5
2022,Serbia,bgwiki,1,10,5.5
2022,Serbia,bswiki,1,14,7.5
2022,Serbia,cswiki,1,10,5.5
2022,Serbia,dawiki,1,10,5.5
2022,Serbia,dewiki,1,10,5.5
2022,Serbia,elwiki,1,10,5.5
2022,Serbia,enwiki,223,241,232.0
2022,Serbia,eswiki,1,10,5.5
2022,Serbia,etwiki,1,10,5.5
2022,Serbia,frwiki,1,13,7.0
2022,Serbia,hrwiki,2,13,7.5
2022,Serbia,huwiki,2,13,7.5
2022,Serbia,itwiki,1,10,5.5
2022,Serbia,jawiki,1,10,5.5
2022,Serbia,kowiki,1,10,5.5
2022,Serbia,mhrwiki,1,10,5.5
2022,Serbia,mkwiki,1,10,5.5
2022,Serbia,mswiki,1,10,5.5
2022,Serbia,nlwiki,1,10,5.5
2022,Serbia,plwiki,1,10,5.5
2022,Serbia,ptwiki,1,10,5.5
2022,Serbia,rowiki,1,10,5.5
2022,Serbia,ruwiki,3,15,9.0
2022,Serbia,scowiki,1,10,5.5
2022,Serbia,shwiki,18,32,25.0
2022,Serbia,simplewiki,1,10,5.5
2022,Serbia,skwiki,1,10,5.5
2022,Serbia,slwiki,1,14,7.5
2022,Serbia,sqwiki,4,20,12.0
2022,Serbia,srwiki,391,409,400.0
2022,Serbia,svwiki,1,11,6.0
2022,Serbia,swwiki,1,10,5.5
2022,Serbia,trwiki,1,11,6.0
2022,Serbia,ukwiki,1,10,5.5
2022,Serbia,zhwiki,1,10,5.5
2022,Seychelles,bgwiki,1,10,5.5
2022,Seychelles,brwiki,1,10,5.5
2022,Seychelles,dewiki,1,10,5.5
2022,Seychelles,enwiki,1,10,5.5
2022,Seychelles,frwiki,1,10,5.5
2022,Seychelles,idwiki,1,10,5.5
2022,Seychelles,plwiki,1,10,5.5
2022,Seychelles,wuuwiki,1,10,5.5
2022,Seychelles,zh_yuewiki,1,10,5.5
2022,Seychelles,zhwiki,1,10,5.5
2022,Sierra Leone,enwiki,1,14,7.5
2022,Sierra Leone,frwiki,1,10,5.5
2022,Sint Maarten,enwiki,1,10,5.5
2022,Sint Maarten,frwiki,1,10,5.5
2022,Slovakia,afwiki,1,10,5.5
2022,Slovakia,arwiki,1,10,5.5
2022,Slovakia,aswiki,1,10,5.5
2022,Slovakia,azwiki,1,10,5.5
2022,Slovakia,bat_smgwiki,1,10,5.5
2022,Slovakia,bewiki,1,10,5.5
2022,Slovakia,bgwiki,1,10,5.5
2022,Slovakia,brwiki,1,10,5.5
2022,Slovakia,cawiki,1,10,5.5
2022,Slovakia,cebwiki,1,10,5.5
2022,Slovakia,ckbwiki,1,10,5.5
2022,Slovakia,cswiki,17,35,26.0
2022,Slovakia,cuwiki,1,10,5.5
2022,Slovakia,cywiki,1,10,5.5
2022,Slovakia,dewiki,1,13,7.0
2022,Slovakia,elwiki,1,10,5.5
2022,Slovakia,enwiki,72,90,81.0
2022,Slovakia,eowiki,1,11,6.0
2022,Slovakia,eswiki,1,10,5.5
2022,Slovakia,etwiki,1,10,5.5
2022,Slovakia,euwiki,1,10,5.5
2022,Slovakia,fawiki,1,10,5.5
2022,Slovakia,fiwiki,1,10,5.5
2022,Slovakia,frwiki,1,10,5.5
2022,Slovakia,hewiki,1,10,5.5
2022,Slovakia,hrwiki,1,11,6.0
2022,Slovakia,huwiki,4,22,13.0
2022,Slovakia,idwiki,1,10,5.5
2022,Slovakia,iswiki,1,10,5.5
2022,Slovakia,itwiki,1,10,5.5
2022,Slovakia,jawiki,1,10,5.5
2022,Slovakia,kawiki,1,10,5.5
2022,Slovakia,kcgwiki,1,10,5.5
2022,Slovakia,kkwiki,1,10,5.5
2022,Slovakia,kmwiki,1,10,5.5
2022,Slovakia,kuwiki,1,10,5.5
2022,Slovakia,ltwiki,1,10,5.5
2022,Slovakia,lvwiki,1,10,5.5
2022,Slovakia,mlwiki,1,10,5.5
2022,Slovakia,mywiki,1,10,5.5
2022,Slovakia,nlwiki,1,10,5.5
2022,Slovakia,nowiki,1,10,5.5
2022,Slovakia,plwiki,1,13,7.0
2022,Slovakia,ptwiki,1,10,5.5
2022,Slovakia,rowiki,1,10,5.5
2022,Slovakia,ruewiki,1,10,5.5
2022,Slovakia,ruwiki,1,10,5.5
2022,Slovakia,shwiki,1,10,5.5
2022,Slovakia,skwiki,223,241,232.0
2022,Slovakia,slwiki,1,10,5.5
2022,Slovakia,sqwiki,1,10,5.5
2022,Slovakia,srwiki,1,10,5.5
2022,Slovakia,tawiki,1,10,5.5
2022,Slovakia,tgwiki,1,10,5.5
2022,Slovakia,thwiki,1,10,5.5
2022,Slovakia,trwiki,1,10,5.5
2022,Slovakia,ugwiki,1,10,5.5
2022,Slovakia,ukwiki,2,20,11.0
2022,Slovakia,viwiki,1,10,5.5
2022,Slovakia,yiwiki,1,10,5.5
2022,Slovakia,zh_min_nanwiki,1,10,5.5
2022,Slovakia,zhwiki,1,10,5.5
2022,Slovenia,arwiki,1,10,5.5
2022,Slovenia,avkwiki,1,10,5.5
2022,Slovenia,bewiki,1,10,5.5
2022,Slovenia,bgwiki,1,10,5.5
2022,Slovenia,bswiki,1,10,5.5
2022,Slovenia,cswiki,1,10,5.5
2022,Slovenia,dewiki,1,11,6.0
2022,Slovenia,enwiki,43,61,52.0
2022,Slovenia,eswiki,1,10,5.5
2022,Slovenia,fiwiki,1,10,5.5
2022,Slovenia,frwiki,1,10,5.5
2022,Slovenia,hawiki,1,10,5.5
2022,Slovenia,hrwiki,1,10,5.5
2022,Slovenia,huwiki,1,10,5.5
2022,Slovenia,idwiki,1,10,5.5
2022,Slovenia,itwiki,1,10,5.5
2022,Slovenia,jawiki,1,10,5.5
2022,Slovenia,kawiki,1,10,5.5
2022,Slovenia,mkwiki,1,10,5.5
2022,Slovenia,nlwiki,1,10,5.5
2022,Slovenia,plwiki,1,10,5.5
2022,Slovenia,ptwiki,1,10,5.5
2022,Slovenia,ruwiki,1,11,6.0
2022,Slovenia,shwiki,1,10,5.5
2022,Slovenia,simplewiki,1,10,5.5
2022,Slovenia,slwiki,112,130,121.0
2022,Slovenia,sowiki,1,11,6.0
2022,Slovenia,srwiki,1,13,7.0
2022,Slovenia,ukwiki,1,10,5.5
2022,Solomon Islands,enwiki,1,10,5.5
2022,South Africa,afwiki,17,35,26.0
2022,South Africa,amwiki,1,10,5.5
2022,South Africa,arwiki,1,10,5.5
2022,South Africa,arywiki,1,10,5.5
2022,South Africa,cawiki,1,10,5.5
2022,South Africa,cebwiki,1,10,5.5
2022,South Africa,dewiki,1,10,5.5
2022,South Africa,enwiki,346,364,355.0
2022,South Africa,eswiki,1,10,5.5
2022,South Africa,fawiki,1,10,5.5
2022,South Africa,frwiki,1,10,5.5
2022,South Africa,guwiki,1,10,5.5
2022,South Africa,hywiki,1,10,5.5
2022,South Africa,idwiki,1,10,5.5
2022,South Africa,igwiki,1,10,5.5
2022,South Africa,itwiki,1,10,5.5
2022,South Africa,jawiki,2,20,11.0
2022,South Africa,kowiki,1,10,5.5
2022,South Africa,nlwiki,1,10,5.5
2022,South Africa,nsowiki,1,12,6.5
2022,South Africa,nywiki,1,10,5.5
2022,South Africa,pawiki,1,10,5.5
2022,South Africa,plwiki,2,20,11.0
2022,South Africa,ptwiki,1,12,6.5
2022,South Africa,rowiki,1,10,5.5
2022,South Africa,ruwiki,1,10,5.5
2022,South Africa,shwiki,1,10,5.5
2022,South Africa,simplewiki,1,10,5.5
2022,South Africa,snwiki,1,10,5.5
2022,South Africa,sowiki,1,10,5.5
2022,South Africa,sswiki,1,10,5.5
2022,South Africa,stwiki,1,10,5.5
2022,South Africa,svwiki,1,10,5.5
2022,South Africa,swwiki,1,10,5.5
2022,South Africa,trwiki,1,10,5.5
2022,South Africa,tumwiki,1,14,7.5
2022,South Africa,ukwiki,1,10,5.5
2022,South Africa,urwiki,1,10,5.5
2022,South Africa,vewiki,1,10,5.5
2022,South Africa,viwiki,1,10,5.5
2022,South Africa,warwiki,1,10,5.5
2022,South Africa,xhwiki,1,10,5.5
2022,South Africa,zhwiki,1,10,5.5
2022,South Africa,zuwiki,1,12,6.5
2022,South Korea,afwiki,1,10,5.5
2022,South Korea,anwiki,1,10,5.5
2022,South Korea,arwiki,1,10,5.5
2022,South Korea,astwiki,1,10,5.5
2022,South Korea,aywiki,1,10,5.5
2022,South Korea,azwiki,1,10,5.5
2022,South Korea,be_x_oldwiki,1,10,5.5
2022,South Korea,bewiki,1,10,5.5
2022,South Korea,bgwiki,1,10,5.5
2022,South Korea,bnwiki,1,10,5.5
2022,South Korea,bugwiki,1,10,5.5
2022,South Korea,cawiki,1,10,5.5
2022,South Korea,ckbwiki,1,10,5.5
2022,South Korea,cswiki,1,10,5.5
2022,South Korea,cuwiki,1,10,5.5
2022,South Korea,dawiki,1,10,5.5
2022,South Korea,dewiki,2,20,11.0
2022,South Korea,dtywiki,1,10,5.5
2022,South Korea,elwiki,1,10,5.5
2022,South Korea,enwiki,328,346,337.0
2022,South Korea,eowiki,1,10,5.5
2022,South Korea,eswiki,3,14,8.5
2022,South Korea,etwiki,1,10,5.5
2022,South Korea,euwiki,1,10,5.5
2022,South Korea,fawiki,1,12,6.5
2022,South Korea,fiwiki,1,10,5.5
2022,South Korea,frwiki,6,24,15.0
2022,South Korea,fywiki,1,10,5.5
2022,South Korea,ganwiki,1,10,5.5
2022,South Korea,glwiki,1,10,5.5
2022,South Korea,hewiki,1,10,5.5
2022,South Korea,hiwiki,1,10,5.5
2022,South Korea,hrwiki,1,10,5.5
2022,South Korea,huwiki,1,10,5.5
2022,South Korea,idwiki,1,10,5.5
2022,South Korea,iewiki,1,10,5.5
2022,South Korea,igwiki,1,10,5.5
2022,South Korea,iowiki,1,10,5.5
2022,South Korea,itwiki,3,12,7.5
2022,South Korea,jawiki,129,147,138.0
2022,South Korea,kawiki,1,10,5.5
2022,South Korea,kgwiki,1,10,5.5
2022,South Korea,kowiki,1930,1948,1939.0
2022,South Korea,kwwiki,1,10,5.5
2022,South Korea,kywiki,1,10,5.5
2022,South Korea,lawiki,1,10,5.5
2022,South Korea,lbwiki,1,10,5.5
2022,South Korea,lowiki,1,10,5.5
2022,South Korea,ltwiki,1,10,5.5
2022,South Korea,lvwiki,1,10,5.5
2022,South Korea,mkwiki,1,10,5.5
2022,South Korea,mlwiki,1,10,5.5
2022,South Korea,mnwiki,1,10,5.5
2022,South Korea,mswiki,1,10,5.5
2022,South Korea,mywiki,1,10,5.5
2022,South Korea,nlwiki,1,12,6.5
2022,South Korea,nnwiki,1,10,5.5
2022,South Korea,nowiki,1,10,5.5
2022,South Korea,plwiki,1,14,7.5
2022,South Korea,ptwiki,1,14,7.5
2022,South Korea,quwiki,1,10,5.5
2022,South Korea,rowiki,1,10,5.5
2022,South Korea,ruwiki,1,13,7.0
2022,South Korea,sahwiki,1,10,5.5
2022,South Korea,shwiki,1,10,5.5
2022,South Korea,simplewiki,2,11,6.5
2022,South Korea,siwiki,1,10,5.5
2022,South Korea,skwiki,1,10,5.5
2022,South Korea,slwiki,1,10,5.5
2022,South Korea,sowiki,1,10,5.5
2022,South Korea,srwiki,1,10,5.5
2022,South Korea,svwiki,1,10,5.5
2022,South Korea,thwiki,1,10,5.5
2022,South Korea,tlwiki,1,10,5.5
2022,South Korea,trwiki,1,10,5.5
2022,South Korea,ukwiki,1,10,5.5
2022,South Korea,urwiki,1,10,5.5
2022,South Korea,uzwiki,1,10,5.5
2022,South Korea,viwiki,1,10,5.5
2022,South Korea,wuuwiki,1,11,6.0
2022,South Korea,xmfwiki,1,10,5.5
2022,South Korea,yowiki,1,10,5.5
2022,South Korea,zh_classicalwiki,1,10,5.5
2022,South Korea,zh_yuewiki,1,10,5.5
2022,South Korea,zhwiki,53,71,62.0
2022,South Sudan,enwiki,2,12,7.0
2022,South Sudan,mswiki,1,10,5.5
2022,South Sudan,simplewiki,1,10,5.5
2022,Spain,acewiki,1,10,5.5
2022,Spain,afwiki,1,11,6.0
2022,Spain,alswiki,1,10,5.5
2022,Spain,anwiki,2,20,11.0
2022,Spain,arwiki,1,10,5.5
2022,Spain,arywiki,1,10,5.5
2022,Spain,arzwiki,1,10,5.5
2022,Spain,astwiki,3,21,12.0
2022,Spain,avkwiki,1,10,5.5
2022,Spain,aywiki,1,10,5.5
2022,Spain,azbwiki,1,10,5.5
2022,Spain,azwiki,5,19,12.0
2022,Spain,bat_smgwiki,1,10,5.5
2022,Spain,bclwiki,1,10,5.5
2022,Spain,bewiki,1,11,6.0
2022,Spain,bgwiki,1,10,5.5
2022,Spain,biwiki,1,10,5.5
2022,Spain,bmwiki,1,10,5.5
2022,Spain,bnwiki,1,10,5.5
2022,Spain,brwiki,1,10,5.5
2022,Spain,bswiki,1,10,5.5
2022,Spain,cawiki,477,495,486.0
2022,Spain,cbk_zamwiki,1,10,5.5
2022,Spain,cebwiki,1,10,5.5
2022,Spain,cewiki,1,10,5.5
2022,Spain,chwiki,1,10,5.5
2022,Spain,cowiki,1,10,5.5
2022,Spain,crhwiki,1,10,5.5
2022,Spain,crwiki,1,10,5.5
2022,Spain,cswiki,1,10,5.5
2022,Spain,cvwiki,1,10,5.5
2022,Spain,cywiki,1,10,5.5
2022,Spain,dawiki,1,12,6.5
2022,Spain,dewiki,35,53,44.0
2022,Spain,elwiki,1,10,5.5
2022,Spain,enwiki,547,565,556.0
2022,Spain,eowiki,2,20,11.0
2022,Spain,eswiki,2970,2988,2979.0
2022,Spain,etwiki,1,10,5.5
2022,Spain,euwiki,237,255,246.0
2022,Spain,extwiki,1,13,7.0
2022,Spain,fawiki,1,10,5.5
2022,Spain,fiwiki,1,11,6.0
2022,Spain,frpwiki,1,10,5.5
2022,Spain,frrwiki,1,10,5.5
2022,Spain,frwiki,52,70,61.0
2022,Spain,furwiki,1,10,5.5
2022,Spain,fywiki,1,10,5.5
2022,Spain,ganwiki,1,10,5.5
2022,Spain,gawiki,1,10,5.5
2022,Spain,gdwiki,1,10,5.5
2022,Spain,glwiki,83,101,92.0
2022,Spain,gnwiki,1,10,5.5
2022,Spain,guwiki,1,10,5.5
2022,Spain,hawiki,1,10,5.5
2022,Spain,hawwiki,1,10,5.5
2022,Spain,hewiki,1,13,7.0
2022,Spain,hiwiki,1,10,5.5
2022,Spain,hrwiki,1,10,5.5
2022,Spain,hsbwiki,1,10,5.5
2022,Spain,htwiki,1,10,5.5
2022,Spain,huwiki,1,11,6.0
2022,Spain,hywiki,1,10,5.5
2022,Spain,iawiki,1,10,5.5
2022,Spain,idwiki,1,10,5.5
2022,Spain,iewiki,1,11,6.0
2022,Spain,ilowiki,1,10,5.5
2022,Spain,iswiki,1,10,5.5
2022,Spain,itwiki,28,44,36.0
2022,Spain,jawiki,1,10,5.5
2022,Spain,jvwiki,1,10,5.5
2022,Spain,kawiki,1,10,5.5
2022,Spain,kkwiki,1,10,5.5
2022,Spain,kmwiki,1,10,5.5
2022,Spain,kowiki,1,10,5.5
2022,Spain,kuwiki,1,10,5.5
2022,Spain,kywiki,1,10,5.5
2022,Spain,ladwiki,1,10,5.5
2022,Spain,lawiki,2,11,6.5
2022,Spain,lbewiki,1,10,5.5
2022,Spain,lbwiki,1,10,5.5
2022,Spain,lfnwiki,1,10,5.5
2022,Spain,lijwiki,1,10,5.5
2022,Spain,liwiki,1,10,5.5
2022,Spain,lmowiki,1,10,5.5
2022,Spain,ltwiki,1,10,5.5
2022,Spain,lvwiki,1,10,5.5
2022,Spain,mkwiki,1,10,5.5
2022,Spain,mnwiki,1,10,5.5
2022,Spain,mrwiki,1,10,5.5
2022,Spain,mswiki,1,10,5.5
2022,Spain,mtwiki,1,10,5.5
2022,Spain,mwlwiki,1,10,5.5
2022,Spain,mywiki,1,10,5.5
2022,Spain,nahwiki,1,10,5.5
2022,Spain,napwiki,1,10,5.5
2022,Spain,nds_nlwiki,1,10,5.5
2022,Spain,ndswiki,1,10,5.5
2022,Spain,newiki,1,10,5.5
2022,Spain,nlwiki,11,28,19.5
2022,Spain,nnwiki,1,10,5.5
2022,Spain,novwiki,1,10,5.5
2022,Spain,nowiki,1,17,9.0
2022,Spain,nqowiki,1,10,5.5
2022,Spain,ocwiki,1,10,5.5
2022,Spain,oswiki,1,10,5.5
2022,Spain,pawiki,1,10,5.5
2022,Spain,plwiki,1,11,6.0
2022,Spain,pmswiki,1,10,5.5
2022,Spain,pnbwiki,1,10,5.5
2022,Spain,pswiki,1,10,5.5
2022,Spain,ptwiki,10,23,16.5
2022,Spain,quwiki,1,10,5.5
2022,Spain,rnwiki,1,10,5.5
2022,Spain,roa_rupwiki,1,10,5.5
2022,Spain,rowiki,1,11,6.0
2022,Spain,ruwiki,11,29,20.0
2022,Spain,rwwiki,1,10,5.5
2022,Spain,sahwiki,1,10,5.5
2022,Spain,scnwiki,1,10,5.5
2022,Spain,scowiki,1,10,5.5
2022,Spain,scwiki,1,10,5.5
2022,Spain,simplewiki,1,10,5.5
2022,Spain,skwiki,1,10,5.5
2022,Spain,slwiki,1,10,5.5
2022,Spain,snwiki,1,10,5.5
2022,Spain,sowiki,1,10,5.5
2022,Spain,sqwiki,1,10,5.5
2022,Spain,srwiki,1,11,6.0
2022,Spain,svwiki,1,12,6.5
2022,Spain,swwiki,1,10,5.5
2022,Spain,tawiki,1,10,5.5
2022,Spain,tetwiki,1,10,5.5
2022,Spain,thwiki,1,11,6.0
2022,Spain,tiwiki,1,10,5.5
2022,Spain,tlwiki,1,10,5.5
2022,Spain,trwiki,1,11,6.0
2022,Spain,tumwiki,1,10,5.5
2022,Spain,twwiki,1,10,5.5
2022,Spain,ukwiki,4,22,13.0
2022,Spain,uzwiki,1,10,5.5
2022,Spain,vecwiki,1,10,5.5
2022,Spain,vepwiki,1,10,5.5
2022,Spain,viwiki,1,10,5.5
2022,Spain,warwiki,1,10,5.5
2022,Spain,wawiki,1,10,5.5
2022,Spain,wuuwiki,1,10,5.5
2022,Spain,xhwiki,1,10,5.5
2022,Spain,yiwiki,1,10,5.5
2022,Spain,zh_classicalwiki,1,10,5.5
2022,Spain,zh_min_nanwiki,1,10,5.5
2022,Spain,zh_yuewiki,1,10,5.5
2022,Spain,zhwiki,3,15,9.0
2022,Sri Lanka,enwiki,128,146,137.0
2022,Sri Lanka,eswiki,1,10,5.5
2022,Sri Lanka,etwiki,1,10,5.5
2022,Sri Lanka,fawiki,1,10,5.5
2022,Sri Lanka,frwiki,1,10,5.5
2022,Sri Lanka,kowiki,1,10,5.5
2022,Sri Lanka,mswiki,1,10,5.5
2022,Sri Lanka,ruwiki,1,10,5.5
2022,Sri Lanka,simplewiki,1,10,5.5
2022,Sri Lanka,siwiki,17,35,26.0
2022,Sri Lanka,tawiki,3,20,11.5
2022,Sri Lanka,ukwiki,1,10,5.5
2022,Sri Lanka,zhwiki,1,10,5.5
2022,Suriname,enwiki,1,10,5.5
2022,Suriname,eswiki,1,10,5.5
2022,Suriname,kowiki,1,10,5.5
2022,Suriname,nlwiki,1,10,5.5
2022,Swaziland,enwiki,1,10,5.5
2022,Swaziland,zhwiki,1,10,5.5
2022,Sweden,afwiki,1,10,5.5
2022,Sweden,angwiki,1,10,5.5
2022,Sweden,anwiki,1,10,5.5
2022,Sweden,arwiki,1,16,8.5
2022,Sweden,arywiki,1,10,5.5
2022,Sweden,arzwiki,1,10,5.5
2022,Sweden,aswiki,1,10,5.5
2022,Sweden,azwiki,1,10,5.5
2022,Sweden,bawiki,1,10,5.5
2022,Sweden,be_x_oldwiki,1,10,5.5
2022,Sweden,bewiki,1,10,5.5
2022,Sweden,bgwiki,1,10,5.5
2022,Sweden,bnwiki,1,10,5.5
2022,Sweden,bowiki,1,10,5.5
2022,Sweden,bpywiki,1,10,5.5
2022,Sweden,bswiki,1,10,5.5
2022,Sweden,cawiki,1,10,5.5
2022,Sweden,cebwiki,1,10,5.5
2022,Sweden,ckbwiki,1,10,5.5
2022,Sweden,crhwiki,1,10,5.5
2022,Sweden,crwiki,1,10,5.5
2022,Sweden,cswiki,1,12,6.5
2022,Sweden,cvwiki,1,10,5.5
2022,Sweden,cywiki,1,10,5.5
2022,Sweden,dawiki,1,10,5.5
2022,Sweden,dewiki,13,25,19.0
2022,Sweden,diqwiki,1,10,5.5
2022,Sweden,dsbwiki,1,10,5.5
2022,Sweden,dvwiki,1,10,5.5
2022,Sweden,elwiki,1,10,5.5
2022,Sweden,enwiki,423,441,432.0
